dcterms:identifier,dcterms:image
0c6215b1-2910-45b1-914c-d5b85605157a_001,https://agorha.inha.fr/ark:/54721/25c13aca-7289-44bb-89bb-dfa022b63aae/doc/31a1194b-c350-450c-8234-b4c78dc8ed3a/original.jpg
0c6215b1-2910-45b1-914c-d5b85605157a_002,https://agorha.inha.fr/ark:/54721/25c13aca-7289-44bb-89bb-dfa022b63aae/doc/31a1194b-c350-450c-8234-b4c78dc8ed3a/original.jpg
0c6215b1-2910-45b1-914c-d5b85605157a_003,https://agorha.inha.fr/ark:/54721/25c13aca-7289-44bb-89bb-dfa022b63aae/doc/31a1194b-c350-450c-8234-b4c78dc8ed3a/original.jpg
0c6215b1-2910-45b1-914c-d5b85605157a_004,https://agorha.inha.fr/ark:/54721/25c13aca-7289-44bb-89bb-dfa022b63aae/doc/31a1194b-c350-450c-8234-b4c78dc8ed3a/original.jpg
0c6215b1-2910-45b1-914c-d5b85605157a_005,https://agorha.inha.fr/ark:/54721/25c13aca-7289-44bb-89bb-dfa022b63aae/doc/31a1194b-c350-450c-8234-b4c78dc8ed3a/original.jpg
0c6215b1-2910-45b1-914c-d5b85605157a_006,https://agorha.inha.fr/ark:/54721/25c13aca-7289-44bb-89bb-dfa022b63aae/doc/31a1194b-c350-450c-8234-b4c78dc8ed3a/original.jpg
0c6215b1-2910-45b1-914c-d5b85605157a_007,https://agorha.inha.fr/ark:/54721/25c13aca-7289-44bb-89bb-dfa022b63aae/doc/31a1194b-c350-450c-8234-b4c78dc8ed3a/original.jpg
0c6215b1-2910-45b1-914c-d5b85605157a_008,https://agorha.inha.fr/ark:/54721/25c13aca-7289-44bb-89bb-dfa022b63aae/doc/31a1194b-c350-450c-8234-b4c78dc8ed3a/original.jpg
0c6215b1-2910-45b1-914c-d5b85605157a_009,https://agorha.inha.fr/ark:/54721/25c13aca-7289-44bb-89bb-dfa022b63aae/doc/31a1194b-c350-450c-8234-b4c78dc8ed3a/original.jpg
54378a4c-a93a-4089-a233-69c5325bac96_001,https://agorha.inha.fr/ark:/54721/16d363a5-93f5-43c8-a8c0-1f0d00db657b/doc/229182ed-24f4-4b6c-8874-2c6b76d80b62/original.jpg
54378a4c-a93a-4089-a233-69c5325bac96_002,https://agorha.inha.fr/ark:/54721/16d363a5-93f5-43c8-a8c0-1f0d00db657b/doc/229182ed-24f4-4b6c-8874-2c6b76d80b62/original.jpg
54378a4c-a93a-4089-a233-69c5325bac96_003,https://agorha.inha.fr/ark:/54721/16d363a5-93f5-43c8-a8c0-1f0d00db657b/doc/229182ed-24f4-4b6c-8874-2c6b76d80b62/original.jpg
54378a4c-a93a-4089-a233-69c5325bac96_004,https://agorha.inha.fr/ark:/54721/16d363a5-93f5-43c8-a8c0-1f0d00db657b/doc/229182ed-24f4-4b6c-8874-2c6b76d80b62/original.jpg
54378a4c-a93a-4089-a233-69c5325bac96_005,https://agorha.inha.fr/ark:/54721/16d363a5-93f5-43c8-a8c0-1f0d00db657b/doc/229182ed-24f4-4b6c-8874-2c6b76d80b62/original.jpg
54378a4c-a93a-4089-a233-69c5325bac96_006,https://agorha.inha.fr/ark:/54721/16d363a5-93f5-43c8-a8c0-1f0d00db657b/doc/229182ed-24f4-4b6c-8874-2c6b76d80b62/original.jpg
54378a4c-a93a-4089-a233-69c5325bac96_007,https://agorha.inha.fr/ark:/54721/16d363a5-93f5-43c8-a8c0-1f0d00db657b/doc/229182ed-24f4-4b6c-8874-2c6b76d80b62/original.jpg
54378a4c-a93a-4089-a233-69c5325bac96_008,https://agorha.inha.fr/ark:/54721/16d363a5-93f5-43c8-a8c0-1f0d00db657b/doc/229182ed-24f4-4b6c-8874-2c6b76d80b62/original.jpg
1d81779f-6322-4603-8838-0456afafa5b8_001,https://agorha.inha.fr/ark:/54721/8eee4ced-c6c9-4442-b6d1-f2cd53a194c8/doc/f60990f0-4b97-4a19-b545-bd20db7b614e/original.jpg
1d81779f-6322-4603-8838-0456afafa5b8_002,https://agorha.inha.fr/ark:/54721/8eee4ced-c6c9-4442-b6d1-f2cd53a194c8/doc/f60990f0-4b97-4a19-b545-bd20db7b614e/original.jpg
1d81779f-6322-4603-8838-0456afafa5b8_003,https://agorha.inha.fr/ark:/54721/8eee4ced-c6c9-4442-b6d1-f2cd53a194c8/doc/f60990f0-4b97-4a19-b545-bd20db7b614e/original.jpg
1d81779f-6322-4603-8838-0456afafa5b8_004,https://agorha.inha.fr/ark:/54721/8eee4ced-c6c9-4442-b6d1-f2cd53a194c8/doc/f60990f0-4b97-4a19-b545-bd20db7b614e/original.jpg
1d81779f-6322-4603-8838-0456afafa5b8_005,https://agorha.inha.fr/ark:/54721/8eee4ced-c6c9-4442-b6d1-f2cd53a194c8/doc/f60990f0-4b97-4a19-b545-bd20db7b614e/original.jpg
1d81779f-6322-4603-8838-0456afafa5b8_006,https://agorha.inha.fr/ark:/54721/8eee4ced-c6c9-4442-b6d1-f2cd53a194c8/doc/f60990f0-4b97-4a19-b545-bd20db7b614e/original.jpg
1d81779f-6322-4603-8838-0456afafa5b8_007,https://agorha.inha.fr/ark:/54721/8eee4ced-c6c9-4442-b6d1-f2cd53a194c8/doc/f60990f0-4b97-4a19-b545-bd20db7b614e/original.jpg
1d81779f-6322-4603-8838-0456afafa5b8_008,https://agorha.inha.fr/ark:/54721/8eee4ced-c6c9-4442-b6d1-f2cd53a194c8/doc/f60990f0-4b97-4a19-b545-bd20db7b614e/original.jpg
bf26e3f2-9cd5-4d49-95dc-be8851af5b4b_001,https://agorha.inha.fr/ark:/54721/641d7531-b8ce-4fd9-ab84-ded05ff8e9f9/doc/34ff5542-8e93-42ee-9eef-eddff6739409/original.jpg
bf26e3f2-9cd5-4d49-95dc-be8851af5b4b_002,https://agorha.inha.fr/ark:/54721/641d7531-b8ce-4fd9-ab84-ded05ff8e9f9/doc/34ff5542-8e93-42ee-9eef-eddff6739409/original.jpg
bf26e3f2-9cd5-4d49-95dc-be8851af5b4b_003,https://agorha.inha.fr/ark:/54721/641d7531-b8ce-4fd9-ab84-ded05ff8e9f9/doc/34ff5542-8e93-42ee-9eef-eddff6739409/original.jpg
bf26e3f2-9cd5-4d49-95dc-be8851af5b4b_004,https://agorha.inha.fr/ark:/54721/641d7531-b8ce-4fd9-ab84-ded05ff8e9f9/doc/34ff5542-8e93-42ee-9eef-eddff6739409/original.jpg
bf26e3f2-9cd5-4d49-95dc-be8851af5b4b_005,https://agorha.inha.fr/ark:/54721/641d7531-b8ce-4fd9-ab84-ded05ff8e9f9/doc/34ff5542-8e93-42ee-9eef-eddff6739409/original.jpg
bf26e3f2-9cd5-4d49-95dc-be8851af5b4b_006,https://agorha.inha.fr/ark:/54721/641d7531-b8ce-4fd9-ab84-ded05ff8e9f9/doc/34ff5542-8e93-42ee-9eef-eddff6739409/original.jpg
bf26e3f2-9cd5-4d49-95dc-be8851af5b4b_007,https://agorha.inha.fr/ark:/54721/641d7531-b8ce-4fd9-ab84-ded05ff8e9f9/doc/34ff5542-8e93-42ee-9eef-eddff6739409/original.jpg
bf26e3f2-9cd5-4d49-95dc-be8851af5b4b_008,https://agorha.inha.fr/ark:/54721/641d7531-b8ce-4fd9-ab84-ded05ff8e9f9/doc/34ff5542-8e93-42ee-9eef-eddff6739409/original.jpg
b9175971-6ec4-442c-949b-2c91864a8bce_001,https://agorha.inha.fr/ark:/54721/30e3c0bf-037b-4cb3-b028-362f41a8ebcd/doc/978f3bd7-fc2a-484e-8184-c112a354163f/original.jpg
b9175971-6ec4-442c-949b-2c91864a8bce_002,https://agorha.inha.fr/ark:/54721/30e3c0bf-037b-4cb3-b028-362f41a8ebcd/doc/978f3bd7-fc2a-484e-8184-c112a354163f/original.jpg
b9175971-6ec4-442c-949b-2c91864a8bce_003,https://agorha.inha.fr/ark:/54721/30e3c0bf-037b-4cb3-b028-362f41a8ebcd/doc/978f3bd7-fc2a-484e-8184-c112a354163f/original.jpg
b9175971-6ec4-442c-949b-2c91864a8bce_004,https://agorha.inha.fr/ark:/54721/30e3c0bf-037b-4cb3-b028-362f41a8ebcd/doc/978f3bd7-fc2a-484e-8184-c112a354163f/original.jpg
b9175971-6ec4-442c-949b-2c91864a8bce_005,https://agorha.inha.fr/ark:/54721/30e3c0bf-037b-4cb3-b028-362f41a8ebcd/doc/978f3bd7-fc2a-484e-8184-c112a354163f/original.jpg
b9175971-6ec4-442c-949b-2c91864a8bce_006,https://agorha.inha.fr/ark:/54721/30e3c0bf-037b-4cb3-b028-362f41a8ebcd/doc/978f3bd7-fc2a-484e-8184-c112a354163f/original.jpg
b9175971-6ec4-442c-949b-2c91864a8bce_007,https://agorha.inha.fr/ark:/54721/30e3c0bf-037b-4cb3-b028-362f41a8ebcd/doc/978f3bd7-fc2a-484e-8184-c112a354163f/original.jpg
9de5da98-385c-4bc3-905a-0ff06314f3bb_001,https://agorha.inha.fr/ark:/54721/15f9570c-b7ea-4ade-a268-c313cf3a9a82/doc/a95aee20-aac5-42e0-a8a2-b3e14fb07e29/original.jpg
9de5da98-385c-4bc3-905a-0ff06314f3bb_002,https://agorha.inha.fr/ark:/54721/15f9570c-b7ea-4ade-a268-c313cf3a9a82/doc/a95aee20-aac5-42e0-a8a2-b3e14fb07e29/original.jpg
9de5da98-385c-4bc3-905a-0ff06314f3bb_003,https://agorha.inha.fr/ark:/54721/15f9570c-b7ea-4ade-a268-c313cf3a9a82/doc/a95aee20-aac5-42e0-a8a2-b3e14fb07e29/original.jpg
588767d7-e02c-4183-a9d7-38598133ab8f_001,https://agorha.inha.fr/ark:/54721/7333d7f4-3a06-4fff-af0d-f8505062765d/doc/85b56799-13ce-4d7d-baf4-68736db2280e/original.jpg
588767d7-e02c-4183-a9d7-38598133ab8f_002,https://agorha.inha.fr/ark:/54721/7333d7f4-3a06-4fff-af0d-f8505062765d/doc/85b56799-13ce-4d7d-baf4-68736db2280e/original.jpg
588767d7-e02c-4183-a9d7-38598133ab8f_003,https://agorha.inha.fr/ark:/54721/7333d7f4-3a06-4fff-af0d-f8505062765d/doc/85b56799-13ce-4d7d-baf4-68736db2280e/original.jpg
588767d7-e02c-4183-a9d7-38598133ab8f_004,https://agorha.inha.fr/ark:/54721/7333d7f4-3a06-4fff-af0d-f8505062765d/doc/85b56799-13ce-4d7d-baf4-68736db2280e/original.jpg
588767d7-e02c-4183-a9d7-38598133ab8f_005,https://agorha.inha.fr/ark:/54721/7333d7f4-3a06-4fff-af0d-f8505062765d/doc/85b56799-13ce-4d7d-baf4-68736db2280e/original.jpg
19118cc8-2973-4b26-ba85-a0a6ecc77e1f_001,https://agorha.inha.fr/ark:/54721/8ced3d00-cdda-4983-95de-b9482cf5a423/doc/c654065a-1b2a-45c3-b431-96da3b99337e/original.jpg
19118cc8-2973-4b26-ba85-a0a6ecc77e1f_002,https://agorha.inha.fr/ark:/54721/8ced3d00-cdda-4983-95de-b9482cf5a423/doc/c654065a-1b2a-45c3-b431-96da3b99337e/original.jpg
19118cc8-2973-4b26-ba85-a0a6ecc77e1f_003,https://agorha.inha.fr/ark:/54721/8ced3d00-cdda-4983-95de-b9482cf5a423/doc/c654065a-1b2a-45c3-b431-96da3b99337e/original.jpg
dbe825e7-c3f8-4d9b-a8c1-3b7640f61944_001,https://agorha.inha.fr/ark:/54721/265b0eed-2e1b-4e8a-832d-07007bbb03d7/doc/83122d0f-9f40-4f25-a056-0dc9d57b3646/original.jpg
dbe825e7-c3f8-4d9b-a8c1-3b7640f61944_002,https://agorha.inha.fr/ark:/54721/265b0eed-2e1b-4e8a-832d-07007bbb03d7/doc/83122d0f-9f40-4f25-a056-0dc9d57b3646/original.jpg
dbe825e7-c3f8-4d9b-a8c1-3b7640f61944_003,https://agorha.inha.fr/ark:/54721/265b0eed-2e1b-4e8a-832d-07007bbb03d7/doc/83122d0f-9f40-4f25-a056-0dc9d57b3646/original.jpg
f855338c-4b07-4789-bbce-9e09311e0f27_001,https://agorha.inha.fr/ark:/54721/3e531114-4c32-4787-8372-8cf52c2703dc/doc/68baf57b-3dd6-477c-a4b6-ee10ee7e1f4f/original.jpg
f855338c-4b07-4789-bbce-9e09311e0f27_002,https://agorha.inha.fr/ark:/54721/3e531114-4c32-4787-8372-8cf52c2703dc/doc/68baf57b-3dd6-477c-a4b6-ee10ee7e1f4f/original.jpg
f855338c-4b07-4789-bbce-9e09311e0f27_003,https://agorha.inha.fr/ark:/54721/3e531114-4c32-4787-8372-8cf52c2703dc/doc/68baf57b-3dd6-477c-a4b6-ee10ee7e1f4f/original.jpg
f855338c-4b07-4789-bbce-9e09311e0f27_004,https://agorha.inha.fr/ark:/54721/3e531114-4c32-4787-8372-8cf52c2703dc/doc/68baf57b-3dd6-477c-a4b6-ee10ee7e1f4f/original.jpg
f855338c-4b07-4789-bbce-9e09311e0f27_005,https://agorha.inha.fr/ark:/54721/3e531114-4c32-4787-8372-8cf52c2703dc/doc/68baf57b-3dd6-477c-a4b6-ee10ee7e1f4f/original.jpg
f855338c-4b07-4789-bbce-9e09311e0f27_006,https://agorha.inha.fr/ark:/54721/3e531114-4c32-4787-8372-8cf52c2703dc/doc/68baf57b-3dd6-477c-a4b6-ee10ee7e1f4f/original.jpg
f855338c-4b07-4789-bbce-9e09311e0f27_007,https://agorha.inha.fr/ark:/54721/3e531114-4c32-4787-8372-8cf52c2703dc/doc/68baf57b-3dd6-477c-a4b6-ee10ee7e1f4f/original.jpg
f855338c-4b07-4789-bbce-9e09311e0f27_008,https://agorha.inha.fr/ark:/54721/3e531114-4c32-4787-8372-8cf52c2703dc/doc/68baf57b-3dd6-477c-a4b6-ee10ee7e1f4f/original.jpg
f855338c-4b07-4789-bbce-9e09311e0f27_009,https://agorha.inha.fr/ark:/54721/3e531114-4c32-4787-8372-8cf52c2703dc/doc/68baf57b-3dd6-477c-a4b6-ee10ee7e1f4f/original.jpg
f855338c-4b07-4789-bbce-9e09311e0f27_010,https://agorha.inha.fr/ark:/54721/3e531114-4c32-4787-8372-8cf52c2703dc/doc/68baf57b-3dd6-477c-a4b6-ee10ee7e1f4f/original.jpg
f855338c-4b07-4789-bbce-9e09311e0f27_011,https://agorha.inha.fr/ark:/54721/3e531114-4c32-4787-8372-8cf52c2703dc/doc/68baf57b-3dd6-477c-a4b6-ee10ee7e1f4f/original.jpg
ce09efd9-f80f-414b-83c2-05ad40a7efa7_001,https://agorha.inha.fr/ark:/54721/06d069ae-a9ea-4aef-b6a5-5ca047136dfe/doc/4a38d1d7-ec78-40d0-8adb-b158034ffa08/original.jpg
ce09efd9-f80f-414b-83c2-05ad40a7efa7_002,https://agorha.inha.fr/ark:/54721/06d069ae-a9ea-4aef-b6a5-5ca047136dfe/doc/4a38d1d7-ec78-40d0-8adb-b158034ffa08/original.jpg
7e2ba042-3f39-4c38-a032-779393a50f20_001,https://agorha.inha.fr/ark:/54721/4ef1aa84-29a5-4095-87f6-9e9da674eb38/doc/32835e26-615b-48be-a92f-f712bd0d2f5b/original.jpg
7e2ba042-3f39-4c38-a032-779393a50f20_002,https://agorha.inha.fr/ark:/54721/4ef1aa84-29a5-4095-87f6-9e9da674eb38/doc/32835e26-615b-48be-a92f-f712bd0d2f5b/original.jpg
2f291384-bb32-469a-ae11-4a336bc97830_001,https://agorha.inha.fr/ark:/54721/42c36ad7-04e0-4577-acf4-beda0e836c6f/doc/531a45da-a6b3-4bb6-8acb-2fbd0507bdd9/original.jpg
2f291384-bb32-469a-ae11-4a336bc97830_002,https://agorha.inha.fr/ark:/54721/42c36ad7-04e0-4577-acf4-beda0e836c6f/doc/531a45da-a6b3-4bb6-8acb-2fbd0507bdd9/original.jpg
2f291384-bb32-469a-ae11-4a336bc97830_003,https://agorha.inha.fr/ark:/54721/42c36ad7-04e0-4577-acf4-beda0e836c6f/doc/531a45da-a6b3-4bb6-8acb-2fbd0507bdd9/original.jpg
2f291384-bb32-469a-ae11-4a336bc97830_004,https://agorha.inha.fr/ark:/54721/42c36ad7-04e0-4577-acf4-beda0e836c6f/doc/531a45da-a6b3-4bb6-8acb-2fbd0507bdd9/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_002,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_003,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_004,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_005,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_006,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_007,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_008,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_009,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_010,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_011,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_012,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_013,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_014,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_015,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_016,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_017,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_001,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
c51c8f62-ddf0-487e-a5d7-7b56fce52042_018,https://agorha.inha.fr/ark:/54721/ffc19cdf-b2dd-4f93-ba65-70b472a0c185/doc/0c2eafad-ae38-4b4b-bad6-248f497f8768/original.jpg
72d9a7bf-87e4-469d-97e1-26408db436cb_001,https://agorha.inha.fr/ark:/54721/ee977e26-67a7-43ef-b74d-3a8bdf7c1721/doc/97398e46-9684-484a-88e2-348b96dfa355/original.jpg
72d9a7bf-87e4-469d-97e1-26408db436cb_002,https://agorha.inha.fr/ark:/54721/ee977e26-67a7-43ef-b74d-3a8bdf7c1721/doc/97398e46-9684-484a-88e2-348b96dfa355/original.jpg
72d9a7bf-87e4-469d-97e1-26408db436cb_003,https://agorha.inha.fr/ark:/54721/ee977e26-67a7-43ef-b74d-3a8bdf7c1721/doc/97398e46-9684-484a-88e2-348b96dfa355/original.jpg
72d9a7bf-87e4-469d-97e1-26408db436cb_004,https://agorha.inha.fr/ark:/54721/ee977e26-67a7-43ef-b74d-3a8bdf7c1721/doc/97398e46-9684-484a-88e2-348b96dfa355/original.jpg
72d9a7bf-87e4-469d-97e1-26408db436cb_005,https://agorha.inha.fr/ark:/54721/ee977e26-67a7-43ef-b74d-3a8bdf7c1721/doc/97398e46-9684-484a-88e2-348b96dfa355/original.jpg
72d9a7bf-87e4-469d-97e1-26408db436cb_006,https://agorha.inha.fr/ark:/54721/ee977e26-67a7-43ef-b74d-3a8bdf7c1721/doc/97398e46-9684-484a-88e2-348b96dfa355/original.jpg
72d9a7bf-87e4-469d-97e1-26408db436cb_007,https://agorha.inha.fr/ark:/54721/ee977e26-67a7-43ef-b74d-3a8bdf7c1721/doc/97398e46-9684-484a-88e2-348b96dfa355/original.jpg
72d9a7bf-87e4-469d-97e1-26408db436cb_008,https://agorha.inha.fr/ark:/54721/ee977e26-67a7-43ef-b74d-3a8bdf7c1721/doc/97398e46-9684-484a-88e2-348b96dfa355/original.jpg
0f4cd15a-880f-4169-8df4-c6636121b788_001,https://agorha.inha.fr/ark:/54721/0a773cfb-ac57-4ef2-9739-1a164833320a/doc/82f844ab-0c14-4c7d-b04a-ff4cb3af11e5/original.jpg
0f4cd15a-880f-4169-8df4-c6636121b788_002,https://agorha.inha.fr/ark:/54721/0a773cfb-ac57-4ef2-9739-1a164833320a/doc/82f844ab-0c14-4c7d-b04a-ff4cb3af11e5/original.jpg
0f4cd15a-880f-4169-8df4-c6636121b788_003,https://agorha.inha.fr/ark:/54721/0a773cfb-ac57-4ef2-9739-1a164833320a/doc/82f844ab-0c14-4c7d-b04a-ff4cb3af11e5/original.jpg
0f4cd15a-880f-4169-8df4-c6636121b788_004,https://agorha.inha.fr/ark:/54721/0a773cfb-ac57-4ef2-9739-1a164833320a/doc/82f844ab-0c14-4c7d-b04a-ff4cb3af11e5/original.jpg
0f4cd15a-880f-4169-8df4-c6636121b788_005,https://agorha.inha.fr/ark:/54721/0a773cfb-ac57-4ef2-9739-1a164833320a/doc/82f844ab-0c14-4c7d-b04a-ff4cb3af11e5/original.jpg
0f4cd15a-880f-4169-8df4-c6636121b788_006,https://agorha.inha.fr/ark:/54721/0a773cfb-ac57-4ef2-9739-1a164833320a/doc/82f844ab-0c14-4c7d-b04a-ff4cb3af11e5/original.jpg
0f4cd15a-880f-4169-8df4-c6636121b788_007,https://agorha.inha.fr/ark:/54721/0a773cfb-ac57-4ef2-9739-1a164833320a/doc/82f844ab-0c14-4c7d-b04a-ff4cb3af11e5/original.jpg
0f4cd15a-880f-4169-8df4-c6636121b788_008,https://agorha.inha.fr/ark:/54721/0a773cfb-ac57-4ef2-9739-1a164833320a/doc/82f844ab-0c14-4c7d-b04a-ff4cb3af11e5/original.jpg
5ffdd899-19de-4878-8e02-bbdf22db815b_001,https://agorha.inha.fr/ark:/54721/3182ec2a-7b4a-4337-86e0-b1db44f2c3d5/doc/9336c219-68d5-45b1-b79d-6656f635469c/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_001,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_002,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_003,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_004,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_005,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_006,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_007,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_008,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_009,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_010,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_011,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_012,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_013,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_014,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_015,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_016,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_017,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
81530592-3d42-4c65-ba4d-9de482d6972c_018,https://agorha.inha.fr/ark:/54721/6bab7077-d070-49e8-b5a4-bae93aa2fdbf/doc/cd830247-6501-458f-a076-4e944e3e69ea/original.jpg
